Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/09/22 04:00:00,05/09/22 05:00:00,149985
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/15/22 07:00:00,05/15/22 08:00:00,8589934592
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/16/22 04:00:00,05/16/22 05:00:00,8589934592
AmazonEC2,PublicIP-Out,USW2-EUN1-AWS-Out-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,126299
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/09/22 13:00:00,05/09/22 14:00:00,110270
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/11/22 07:00:00,05/11/22 08:00:00,483183820800
AmazonEC2,PublicIP-Out,USE1-APS3-AWS-Out-Bytes,,05/10/22 02:00:00,05/10/22 03:00:00,2349
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/10/22 01:00:00,05/10/22 02:00:00,21289134
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/15/22 18:00:00,05/15/22 19:00:00,8589934592
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/10/22 10:00:00,05/10/22 11:00:00,3448
AmazonEC2,PublicIP-Out,USW2-MES1-AWS-Out-Bytes,,05/10/22 19:00:00,05/10/22 20:00:00,34004
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/10/22 01:00:00,05/10/22 02:00:00,16364635
AmazonEC2,PublicIP-Out,USW2-UGW1-AWS-Out-Bytes,,05/10/22 16:00:00,05/10/22 17:00:00,15843
AmazonEC2,PublicIP-In,USW2-EU-AWS-In-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,640365
AmazonEC2,PublicIP-Out,CAN1-USW1-AWS-Out-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,41503
AmazonEC2,PublicIP-In,USW2-UGE1-AWS-In-Bytes,,05/10/22 08:00:00,05/10/22 09:00:00,5457
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/09/22 14:00:00,05/09/22 15:00:00,342434
AmazonEC2,PublicIP-Out,USW2-APE1-AWS-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,215768
AmazonEC2,PublicIP-In,USW2-APS1-AWS-In-Bytes,,05/10/22 18:00:00,05/10/22 19:00:00,1006168
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/09/22 00:00:00,05/09/22 01:00:00,67223
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/09/22 06:00:00,05/09/22 07:00:00,15
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/15/22 21:00:00,05/15/22 22:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/10/22 04:00:00,05/10/22 05:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-EUW2-AWS-Out-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,981490
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/09/22 18:00:00,05/09/22 19:00:00,3122
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/10/22 20:00:00,05/10/22 21:00:00,322122547200
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,1804806
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,2537105
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/09/22 04:00:00,05/09/22 05:00:00,2454
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/15/22 10:00:00,05/15/22 11:00:00,483183820800
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,2901
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/09/22 09:00:00,05/09/22 10:00:00,10154256
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/10/22 17:00:00,05/10/22 18:00:00,224018
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,32771907
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/09/22 09:00:00,05/09/22 10:00:00,1179373
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/09/22 16:00:00,05/09/22 17:00:00,3942
AmazonEC2,PublicIP-In,USW2-MES1-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,47338
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/13/22 20:00:00,05/13/22 21:00:00,483183820800
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/09/22 19:00:00,05/09/22 20:00:00,4173
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,60720394
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,66368
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/10/22 08:00:00,05/10/22 09:00:00,5316248
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/10/22 03:00:00,05/10/22 04:00:00,147648
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/16/22 03:00:00,05/16/22 04:00:00,32212254720
AmazonEC2,PublicIP-In,USW2-EUC1-AWS-In-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,921621
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,559639
AmazonEC2,PublicIP-Out,USW2-EU-AWS-Out-Bytes,,05/10/22 19:00:00,05/10/22 20:00:00,651347
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,67521530
AmazonEC2,PublicIP-Out,EUC1-USW2-AWS-Out-Bytes,,05/10/22 03:00:00,05/10/22 04:00:00,7620
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/12/22 16:00:00,05/12/22 17:00:00,483183820800
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/10/22 21:00:00,05/10/22 22:00:00,1
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/10/22 04:00:00,05/10/22 05:00:00,4582685
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/12/22 17:00:00,05/12/22 18:00:00,8589934592
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/16/22 14:00:00,05/16/22 15:00:00,32212254720
AmazonEC2,PublicIP-In,USW2-APS4-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,14357
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,2665659
AmazonEC2,PublicIP-In,USW2-APN3-AWS-In-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,43733
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/09/22 23:00:00,05/10/22 00:00:00,29513
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/09/22 17:00:00,05/09/22 18:00:00,72908008
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,14783
AmazonEC2,PublicIP-In,USW2-EUW2-AWS-In-Bytes,,05/10/22 16:00:00,05/10/22 17:00:00,1028071
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,100511
AmazonEC2,PublicIP-In,CAN1-APN1-AWS-In-Bytes,,05/10/22 05:00:00,05/10/22 06:00:00,1240
AmazonEC2,RunInstances,CAN1-USE1-AWS-In-Bytes,,05/09/22 23:00:00,05/10/22 00:00:00,53568929
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,6106389
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/09/22 09:00:00,05/09/22 10:00:00,483183820800
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/09/22 07:00:00,05/09/22 08:00:00,29304
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/09/22 05:00:00,05/09/22 06:00:00,8589934592
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/10/22 18:00:00,05/10/22 19:00:00,1
AmazonEC2,PublicIP-Out,USW2-UGE1-AWS-Out-Bytes,,05/10/22 18:00:00,05/10/22 19:00:00,3086
AmazonEC2,PublicIP-Out,USW2-APN2-AWS-Out-Bytes,,05/10/22 11:00:00,05/10/22 12:00:00,966091
AmazonEC2,PublicIP-Out,USW2-MES1-AWS-Out-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,22695
AmazonEC2,PublicIP-Out,USW2-EUC1-AWS-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,795331
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/09/22 17:00:00,05/09/22 18:00:00,22364
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/10/22 11:00:00,05/10/22 12:00:00,4023
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/09/22 14:00:00,05/09/22 15:00:00,38114
AmazonEC2,PublicIP-In,EUC1-USW2-AWS-In-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,6448
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/16/22 00:00:00,05/16/22 01:00:00,32212254720
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,3313542
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/12/22 10:00:00,05/12/22 11:00:00,322122547200
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,1896122
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/10/22 02:00:00,05/10/22 03:00:00,30532
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,4830
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/09/22 21:00:00,05/09/22 22:00:00,15
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/09/22 10:00:00,05/09/22 11:00:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/09/22 12:00:00,05/09/22 13:00:00,51223043
AmazonEC2,PublicIP-Out,EUW3-EUW2-AWS-Out-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,2830
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,1991320
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/09/22 08:00:00,05/09/22 09:00:00,21437
AmazonEC2,PublicIP-In,CAN1-APS2-AWS-In-Bytes,,05/09/22 12:00:00,05/09/22 13:00:00,15693
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/10/22 01:00:00,05/10/22 02:00:00,483183820800
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/10/22 16:00:00,05/10/22 17:00:00,15
AmazonEC2,PublicIP-Out,USW2-EUW2-AWS-Out-Bytes,,05/10/22 18:00:00,05/10/22 19:00:00,1121321
AmazonEC2,PublicIP-In,USW2-USE2-AWS-In-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,5527208
AmazonEC2,PublicIP-Out,USW2-EUN1-AWS-Out-Bytes,,05/10/22 18:00:00,05/10/22 19:00:00,93535
AmazonEC2,PublicIP-Out,USW2-AFS1-AWS-Out-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,45612
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/09/22 17:00:00,05/09/22 18:00:00,48
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,50258
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/16/22 12:00:00,05/16/22 13:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/09/22 13:00:00,05/09/22 14:00:00,322122547200
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/10/22 04:00:00,05/10/22 05:00:00,5162953
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/09/22 08:00:00,05/09/22 09:00:00,322122547200
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/14/22 21:00:00,05/14/22 22:00:00,32212254720
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/11/22 15:00:00,05/11/22 16:00:00,32212254720
AmazonEC2,PublicIP-In,USW2-EUW3-AWS-In-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,315968
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/10/22 05:00:00,05/10/22 06:00:00,15
AmazonEC2,PublicIP-In,USW2-SAE1-AWS-In-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,320730
AmazonEC2,PublicIP-In,USW2-SAE1-AWS-In-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,474883
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/09/22 10:00:00,05/09/22 11:00:00,10
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/10/22 03:00:00,05/10/22 04:00:00,82075
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/11/22 20:00:00,05/11/22 21:00:00,32212254720
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,27913
AmazonEC2,PublicIP-In,USW2-APS3-AWS-In-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,1336513
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/14/22 23:00:00,05/15/22 00:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/10/22 06:00:00,05/10/22 07:00:00,1896
AmazonEC2,PublicIP-In,USW2-AFS1-AWS-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,52113
AmazonEC2,PublicIP-In,USW2-CNW1-AWS-In-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,3740
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/09/22 11:00:00,05/09/22 12:00:00,419355
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/10/22 04:00:00,05/10/22 05:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/10/22 23:00:00,05/11/22 00:00:00,0
AmazonEC2,PublicIP-Out,USW2-EUW2-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,1114305
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/10/22 03:00:00,05/10/22 04:00:00,12819
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/14/22 00:00:00,05/14/22 01:00:00,8589934592
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/12/22 08:00:00,05/12/22 09:00:00,483183820800
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,5703945
AmazonEC2,PublicIP-In,USW2-UGE1-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,9351
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,961451
AmazonEC2,PublicIP-Out,USW2-CNW1-AWS-Out-Bytes,,05/10/22 11:00:00,05/10/22 12:00:00,2992
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/11/22 04:00:00,05/11/22 05:00:00,32212254720
AmazonEC2,PublicIP-In,EUW3-USE1-AWS-In-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,84484
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/09/22 06:00:00,05/09/22 07:00:00,37685
AmazonEC2,PublicIP-Out,USW2-EUS1-AWS-Out-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,47206
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/10/22 00:00:00,05/10/22 01:00:00,95318
AmazonEC2,PublicIP-Out,EUW3-USW2-AWS-Out-Bytes,,05/09/22 12:00:00,05/09/22 13:00:00,46260
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/09/22 11:00:00,05/09/22 12:00:00,81367
AmazonEC2,PublicIP-Out,USW2-EUN1-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,124460
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/10/22 18:00:00,05/10/22 19:00:00,0
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/09/22 20:00:00,05/09/22 21:00:00,3159
AmazonEC2,PublicIP-Out,USW2-USE2-AWS-Out-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,5528561
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,4235817
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,1887932
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/09/22 13:00:00,05/09/22 14:00:00,9235
AmazonEC2,PublicIP-Out,USW2-EUW3-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,439461
AmazonEC2,PublicIP-In,CAN1-DataTransfer-Regional-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,1721
AmazonEC2,PublicIP-Out,USW2-APN1-AWS-Out-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,851091
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/10/22 23:00:00,05/11/22 00:00:00,32212254720
AmazonEC2,PublicIP-In,USW2-MES1-AWS-In-Bytes,,05/10/22 08:00:00,05/10/22 09:00:00,48838
AmazonEC2,PublicIP-Out,USW2-USW1-AWS-Out-Bytes,,05/09/22 04:00:00,05/09/22 05:00:00,4972
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/09/22 13:00:00,05/09/22 14:00:00,43644
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/16/22 18:00:00,05/16/22 19:00:00,322122547200
AmazonEC2,PublicIP-In,EUC1-USE1-AWS-In-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,9528
AmazonEC2,RunInstances,EUC1-C3DataTransfer-Out-Bytes,,05/10/22 08:00:00,05/10/22 09:00:00,1001
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/10/22 07:00:00,05/10/22 08:00:00,1
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/10/22 00:00:00,05/10/22 01:00:00,4184779
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/11/22 05:00:00,05/11/22 06:00:00,8589934592
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/10/22 01:00:00,05/10/22 02:00:00,1
AmazonEC2,PublicIP-In,USW2-USE2-AWS-In-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,4754691
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,3258613
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/10/22 11:00:00,05/10/22 12:00:00,27119
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/09/22 20:00:00,05/09/22 21:00:00,1060
AmazonEC2,PublicIP-In,USW2-UGW1-AWS-In-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,63546
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/16/22 19:00:00,05/16/22 20:00:00,483183820800
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/10/22 09:00:00,05/10/22 10:00:00,24317
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/10/22 19:00:00,05/10/22 20:00:00,61553
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/10/22 18:00:00,05/10/22 19:00:00,2423892
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,1658237
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/13/22 16:00:00,05/13/22 17:00:00,32212254720
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/09/22 10:00:00,05/09/22 11:00:00,9505181
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/14/22 17:00:00,05/14/22 18:00:00,322122547200
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/10/22 09:00:00,05/10/22 10:00:00,7893272
AmazonEC2,PublicIP-In,EUW3-USW2-AWS-In-Bytes,,05/09/22 20:00:00,05/09/22 21:00:00,51208
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/10/22 03:00:00,05/10/22 04:00:00,71501
AmazonEC2,PublicIP-In,USW2-APS4-AWS-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,5310
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/10/22 15:00:00,05/10/22 16:00:00,483183820800
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/09/22 00:00:00,05/09/22 01:00:00,987386
AmazonEC2,PublicIP-In,USW2-APN1-AWS-In-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,715054
AmazonEC2,PublicIP-In,USW2-EU-AWS-In-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,490309
AmazonEC2,PublicIP-Out,USW2-APS4-AWS-Out-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,19889
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,05/09/22 09:00:00,05/09/22 10:00:00,2941
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/15/22 13:00:00,05/15/22 14:00:00,483183820800
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,2135817
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/10/22 12:00:00,05/10/22 13:00:00,1
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/09/22 14:00:00,05/09/22 15:00:00,82342
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/09/22 04:00:00,05/09/22 05:00:00,31258403
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/10/22 10:00:00,05/10/22 11:00:00,10
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/09/22 14:00:00,05/09/22 15:00:00,379245
AmazonEC2,PublicIP-In,CAN1-USE2-AWS-In-Bytes,,05/09/22 04:00:00,05/09/22 05:00:00,249953
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/10/22 09:00:00,05/10/22 10:00:00,6761
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/09/22 09:00:00,05/09/22 10:00:00,62691
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,2811
AmazonEC2,PublicIP-Out,EUC1-USW2-AWS-Out-Bytes,,05/09/22 18:00:00,05/09/22 19:00:00,7620
AmazonEC2,PublicIP-In,USW2-AFS1-AWS-In-Bytes,,05/10/22 19:00:00,05/10/22 20:00:00,63416
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/10/22 18:00:00,05/10/22 19:00:00,3783969
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/09/22 00:00:00,05/09/22 01:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/13/22 01:00:00,05/13/22 02:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/16/22 07:00:00,05/16/22 08:00:00,322122547200
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/09/22 22:00:00,05/09/22 23:00:00,567032
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/09/22 18:00:00,05/09/22 19:00:00,54321
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/16/22 20:00:00,05/16/22 21:00:00,8589934592
AmazonEC2,PublicIP-Out,USW2-UGE1-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,1627
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/10/22 12:00:00,05/10/22 13:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-UGW1-AWS-Out-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,31173
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/16/22 11:00:00,05/16/22 12:00:00,32212254720
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,3635
AmazonEC2,PublicIP-In,USW2-APN1-AWS-In-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,555479
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/09/22 22:00:00,05/09/22 23:00:00,483183820800
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/09/22 14:00:00,05/09/22 15:00:00,57938
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/14/22 06:00:00,05/14/22 07:00:00,322122547200
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/10/22 21:00:00,05/10/22 22:00:00,10
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/09/22 03:00:00,05/09/22 04:00:00,171244
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,5181
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/09/22 21:00:00,05/09/22 22:00:00,1
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/15/22 03:00:00,05/15/22 04:00:00,483183820800
